LocalTime,Symbol,EventType,Side,FillSize,FillPrice,FillExchange,SymbolBought,SymbolSold,SymbolPosition,SymbolNotional,ExchangeBought,ExchangeSold,TotalBought,TotalSold,TotalBoughtNotional,TotalSoldNotional
1900-01-01 13:37:33,LMA,TRADE,b,7112,6.97,NASDAQ,1617573,1681580,-64007,49570.64,2157625,2379521,3085120,3034597,22172909.090000004,21974117.02
1900-01-01 13:38:20,LMA,TRADE,b,7112,6.97,NASDAQ,1624685,1681580,-56895,49570.64,2164737,2379521,3092232,3034597,22222479.730000004,21974117.02
1900-01-01 13:38:58,LMA,TRADE,b,7112,6.97,NASDAQ,1631797,1681580,-49783,49570.64,2171849,2379521,3099344,3034597,22272050.370000005,21974117.02
1900-01-01 13:39:54,LMA,TRADE,b,7112,6.97,NASDAQ,1638909,1681580,-42671,49570.64,2178961,2379521,3106456,3034597,22321621.010000005,21974117.02
1900-01-01 13:40:13,LMA,TRADE,b,7112,6.97,NASDAQ,1646021,1681580,-35559,49570.64,2186073,2379521,3113568,3034597,22371191.650000006,21974117.02
1900-01-01 13:40:42,LMA,TRADE,b,7112,6.97,NASDAQ,1653133,1681580,-28447,49570.64,2193185,2379521,3120680,3034597,22420762.290000007,21974117.02
1900-01-01 13:40:56,LMA,TRADE,b,7112,6.97,NASDAQ,1660245,1681580,-21335,49570.64,2200297,2379521,3127792,3034597,22470332.930000007,21974117.02
1900-01-01 13:41:13,LMA,TRADE,b,7112,6.97,NASDAQ,1667357,1681580,-14223,49570.64,2207409,2379521,3134904,3034597,22519903.570000008,21974117.02
1900-01-01 13:42:00,LMA,TRADE,b,7112,6.97,NASDAQ,1674469,1681580,-7111,49570.64,2214521,2379521,3142016,3034597,22569474.21000001,21974117.02
1900-01-01 13:42:47,LMA,TRADE,b,7112,6.97,NASDAQ,1681581,1681580,1,49570.64,2221633,2379521,3149128,3034597,22619044.85000001,21974117.02
1900-01-01 13:43:25,LMA,TRADE,b,7112,6.96,NASDAQ,1688693,1681580,7113,49499.52,2228745,2379521,3156240,3034597,22668544.37000001,21974117.02
1900-01-01 13:44:10,LMA,TRADE,t,7112,6.96,NASDAQ,1688693,1688692,1,49499.52,2228745,2386633,3156240,3041709,22668544.37000001,22023616.54
1900-01-01 13:44:36,LMA,TRADE,b,7112,6.96,NASDAQ,1695805,1688692,7113,49499.52,2235857,2386633,3163352,3041709,22718043.890000008,22023616.54
1900-01-01 13:45:10,LMA,TRADE,t,7112,6.96,NASDAQ,1695805,1695804,1,49499.52,2235857,2393745,3163352,3048821,22718043.890000008,22073116.06
1900-01-01 13:45:29,MK,TRADE,t,4694,1.05,NASDAQ,28448,33142,-4694,4928.7,2235857,2398439,3163352,3053515,22718043.890000008,22078044.759999998
1900-01-01 13:46:17,MK,TRADE,b,4694,1.05,NYSE,33142,33142,0,4928.7,932189,655076,3168046,3053515,22722972.590000007,22078044.759999998
1900-01-01 13:46:49,LMA,TRADE,t,14224,6.96,NYSE,1695805,1710028,-14223,98999.04,932189,669300,3168046,3067739,22722972.590000007,22177043.799999997
1900-01-01 13:47:10,LMA,TRADE,t,7112,6.96,NYSE,1695805,1717140,-21335,49499.52,932189,676412,3168046,3074851,22722972.590000007,22226543.319999997
1900-01-01 13:47:57,LMA,TRADE,b,7112,6.96,NASDAQ,1702917,1717140,-14223,49499.52,2242969,2398439,3175158,3074851,22772472.110000007,22226543.319999997
1900-01-01 13:48:07,LMA,TRADE,b,7112,6.96,NASDAQ,1710029,1717140,-7111,49499.52,2250081,2398439,3182270,3074851,22821971.630000006,22226543.319999997
1900-01-01 13:48:41,LMA,TRADE,t,7112,6.96,NASDAQ,1710029,1724252,-14223,49499.52,2250081,2405551,3182270,3081963,22821971.630000006,22276042.839999996
1900-01-01 13:49:03,LMA,TRADE,b,7112,6.96,NASDAQ,1717141,1724252,-7111,49499.52,2257193,2405551,3189382,3081963,22871471.150000006,22276042.839999996
1900-01-01 13:49:33,LMA,TRADE,b,7112,6.96,NASDAQ,1724253,1724252,1,49499.52,2264305,2405551,3196494,3081963,22920970.670000006,22276042.839999996
1900-01-01 13:50:07,LMA,TRADE,t,7112,6.96,NYSE,1724253,1731364,-7111,49499.52,932189,683524,3196494,3089075,22920970.670000006,22325542.359999996
1900-01-01 13:50:43,LMA,TRADE,b,7112,6.96,NASDAQ,1731365,1731364,1,49499.52,2271417,2405551,3203606,3089075,22970470.190000005,22325542.359999996
1900-01-01 13:50:59,LMA,TRADE,t,7112,6.96,NASDAQ,1731365,1738476,-7111,49499.52,2271417,2412663,3203606,3096187,22970470.190000005,22375041.879999995
1900-01-01 13:51:43,LMA,TRADE,t,7112,6.96,NASDAQ,1731365,1745588,-14223,49499.52,2271417,2419775,3203606,3103299,22970470.190000005,22424541.399999995
1900-01-01 13:52:11,LMA,TRADE,t,7112,6.96,NASDAQ,1731365,1752700,-21335,49499.52,2271417,2426887,3203606,3110411,22970470.190000005,22474040.919999994
1900-01-01 13:52:15,LMA,TRADE,b,7112,6.96,NASDAQ,1738477,1752700,-14223,49499.52,2278529,2426887,3210718,3110411,23019969.710000005,22474040.919999994
1900-01-01 13:52:42,LMA,TRADE,b,7112,6.96,NASDAQ,1745589,1752700,-7111,49499.52,2285641,2426887,3217830,3110411,23069469.230000004,22474040.919999994
1900-01-01 13:53:27,LMA,TRADE,b,7112,6.96,NASDAQ,1752701,1752700,1,49499.52,2292753,2426887,3224942,3110411,23118968.750000004,22474040.919999994
1900-01-01 13:54:24,LMA,TRADE,b,7112,4.05,NASDAQ,1759813,1752700,7113,28803.6,2299865,2426887,3232054,3110411,23147772.350000005,22474040.919999994
1900-01-01 13:54:31,LMA,TRADE,t,7112,4.05,NASDAQ,1759813,1759812,1,28803.6,2299865,2433999,3232054,3117523,23147772.350000005,22502844.519999996
1900-01-01 13:54:43,LMA,TRADE,t,14224,6.97,NYSE,1759813,1774036,-14223,99141.28,932189,697748,3232054,3131747,23147772.350000005,22601985.799999997
1900-01-01 13:55:40,LMA,TRADE,t,7112,6.97,NYSE,1759813,1781148,-21335,49570.64,932189,704860,3232054,3138859,23147772.350000005,22651556.439999998
1900-01-01 13:55:48,LMA,TRADE,b,14224,6.97,NASDAQ,1774037,1781148,-7111,99141.28,2314089,2433999,3246278,3138859,23246913.630000006,22651556.439999998
1900-01-01 13:56:27,LMA,TRADE,t,7112,6.97,NASDAQ,1774037,1788260,-14223,49570.64,2314089,2441111,3246278,3145971,23246913.630000006,22701127.08
1900-01-01 13:56:58,LMA,TRADE,b,7112,6.97,NASDAQ,1781149,1788260,-7111,49570.64,2321201,2441111,3253390,3145971,23296484.270000007,22701127.08
1900-01-01 13:57:40,LMA,TRADE,t,7112,6.97,NASDAQ,1781149,1795372,-14223,49570.64,2321201,2448223,3253390,3153083,23296484.270000007,22750697.72
1900-01-01 13:58:12,LMA,TRADE,b,7112,6.97,NASDAQ,1788261,1795372,-7111,49570.64,2328313,2448223,3260502,3153083,23346054.910000008,22750697.72
1900-01-01 13:58:48,LMA,TRADE,b,7112,6.97,NASDAQ,1795373,1795372,1,49570.64,2335425,2448223,3267614,3153083,23395625.55000001,22750697.72
1900-01-01 13:58:55,LMA,TRADE,t,14224,6.97,NYSE,1795373,1809596,-14223,99141.28,932189,719084,3267614,3167307,23395625.55000001,22849839.0
1900-01-01 13:59:24,LMA,TRADE,t,7112,6.97,NYSE,1795373,1816708,-21335,49570.64,932189,726196,3267614,3174419,23395625.55000001,22899409.64
1900-01-01 13:59:42,LMA,TRADE,t,56898,6.97,NASDAQ,1795373,1873606,-78233,396579.06,2335425,2505121,3267614,3231317,23395625.55000001,23295988.7
1900-01-01 13:59:50,LMA,TRADE,b,7112,6.97,NASDAQ,1802485,1873606,-71121,49570.64,2342537,2505121,3274726,3231317,23445196.19000001,23295988.7
1900-01-01 14:00:12,LMA,TRADE,t,7112,6.97,NYSE,1802485,1880718,-78233,49570.64,932189,733308,3274726,3238429,23445196.19000001,23345559.34
1900-01-01 14:00:55,LMA,TRADE,t,7112,6.97,NYSE,1802485,1887830,-85345,49570.64,932189,740420,3274726,3245541,23445196.19000001,23395129.98
1900-01-01 14:01:16,LMA,TRADE,b,7112,6.97,NASDAQ,1809597,1887830,-78233,49570.64,2349649,2505121,3281838,3245541,23494766.83000001,23395129.98
1900-01-01 14:02:00,LMA,TRADE,b,7112,6.97,NASDAQ,1816709,1887830,-71121,49570.64,2356761,2505121,3288950,3245541,23544337.47000001,23395129.98
1900-01-01 14:02:32,LMA,TRADE,t,56898,6.97,NYSE,1816709,1944728,-128019,396579.06,932189,797318,3288950,3302439,23544337.47000001,23791709.04
1900-01-01 14:03:00,LMA,TRADE,b,14224,6.97,NASDAQ,1830933,1944728,-113795,99141.28,2370985,2505121,3303174,3302439,23643478.75000001,23791709.04
1900-01-01 14:03:35,LMA,TRADE,b,42673,6.97,NASDAQ,1873606,1944728,-71122,297430.81,2413658,2505121,3345847,3302439,23940909.56000001,23791709.04
1900-01-01 14:04:19,LMA,TRADE,t,7112,6.97,NASDAQ,1873606,1951840,-78234,49570.64,2413658,2512233,3345847,3309551,23940909.56000001,23841279.68
1900-01-01 14:04:20,LMA,TRADE,t,7112,6.97,NASDAQ,1873606,1958952,-85346,49570.64,2413658,2519345,3345847,3316663,23940909.56000001,23890850.32
1900-01-01 14:04:26,LMA,TRADE,b,7112,6.97,NASDAQ,1880718,1958952,-78234,49570.64,2420770,2519345,3352959,3316663,23990480.20000001,23890850.32
1900-01-01 14:05:14,LMA,TRADE,b,7112,6.97,NASDAQ,1887830,1958952,-71122,49570.64,2427882,2519345,3360071,3316663,24040050.84000001,23890850.32
1900-01-01 14:05:57,LMA,TRADE,b,14224,6.97,NASDAQ,1902054,1958952,-56898,99141.28,2442106,2519345,3374295,3316663,24139192.120000012,23890850.32
1900-01-01 14:06:27,LMA,TRADE,b,42673,6.97,NASDAQ,1944727,1958952,-14225,297430.81,2484779,2519345,3416968,3316663,24436622.93000001,23890850.32
1900-01-01 14:06:52,LMA,TRADE,b,7112,6.97,NASDAQ,1951839,1958952,-7113,49570.64,2491891,2519345,3424080,3316663,24486193.57000001,23890850.32
1900-01-01 14:07:42,LMA,TRADE,b,7112,6.97,NASDAQ,1958951,1958952,-1,49570.64,2499003,2519345,3431192,3316663,24535764.210000012,23890850.32
1900-01-01 14:08:28,LMA,TRADE,t,56898,6.97,NASDAQ,1958951,2015850,-56899,396579.06,2499003,2576243,3431192,3373561,24535764.210000012,24287429.38
1900-01-01 14:08:29,LMA,TRADE,b,14224,6.97,NASDAQ,1973175,2015850,-42675,99141.28,2513227,2576243,3445416,3373561,24634905.490000013,24287429.38
1900-01-01 14:09:07,LMA,TRADE,b,42673,6.97,NASDAQ,2015848,2015850,-2,297430.81,2555900,2576243,3488089,3373561,24932336.300000012,24287429.38
1900-01-01 14:09:50,LMA,TRADE,t,7112,10.08,NASDAQ,2015848,2022962,-7114,71688.96,2555900,2583355,3488089,3380673,24932336.300000012,24359118.34
1900-01-01 14:10:03,LMA,TRADE,b,7112,10.08,NASDAQ,2022960,2022962,-2,71688.96,2563012,2583355,3495201,3380673,25004025.260000013,24359118.34
1900-01-01 14:10:09,BO,TRADE,t,14224,12.43,NASDAQ,526297,540513,-14216,176804.32,2563012,2597579,3495201,3394897,25004025.260000013,24535922.66
1900-01-01 14:10:22,BO,TRADE,b,14224,12.43,NASDAQ,540521,540513,8,176804.32,2577236,2597579,3509425,3394897,25180829.580000013,24535922.66
1900-01-01 14:10:26,LMA,TRADE,b,7112,9.36,NASDAQ,2030072,2022962,7110,66568.31999999999,2584348,2597579,3516537,3394897,25247397.900000013,24535922.66
1900-01-01 14:10:57,LMA,TRADE,b,7112,9.36,NASDAQ,2037184,2022962,14222,66568.31999999999,2591460,2597579,3523649,3394897,25313966.220000014,24535922.66
1900-01-01 14:11:23,LMA,TRADE,t,7112,9.36,NASDAQ,2037184,2030074,7110,66568.31999999999,2591460,2604691,3523649,3402009,25313966.220000014,24602490.98
1900-01-01 14:11:27,LMA,TRADE,t,7112,9.36,NASDAQ,2037184,2037186,-2,66568.31999999999,2591460,2611803,3523649,3409121,25313966.220000014,24669059.3
1900-01-01 14:12:27,BO,TRADE,t,7112,12.41,NYSE,540521,547625,-7104,88259.92,932189,804430,3523649,3416233,25313966.220000014,24757319.220000003
1900-01-01 14:13:10,BO,TRADE,t,7112,12.41,NYSE,540521,554737,-14216,88259.92,932189,811542,3523649,3423345,25313966.220000014,24845579.140000004
1900-01-01 14:13:40,BO,TRADE,t,7112,12.41,NASDAQ,540521,561849,-21328,88259.92,2591460,2618915,3523649,3430457,25313966.220000014,24933839.060000006
1900-01-01 14:14:38,BO,TRADE,b,7112,12.41,NASDAQ,547633,561849,-14216,88259.92,2598572,2618915,3530761,3430457,25402226.140000015,24933839.060000006
1900-01-01 14:15:27,BO,TRADE,b,7112,12.41,NASDAQ,554745,561849,-7104,88259.92,2605684,2618915,3537873,3430457,25490486.060000017,24933839.060000006
1900-01-01 14:15:47,BO,TRADE,b,7112,12.41,NASDAQ,561857,561849,8,88259.92,2612796,2618915,3544985,3430457,25578745.98000002,24933839.060000006
1900-01-01 14:16:08,LMA,TRADE,t,7112,8.0,NYSE,2037184,2044298,-7114,56896.0,932189,818654,3544985,3437569,25578745.98000002,24990735.060000006
1900-01-01 14:16:41,LMA,TRADE,t,7112,8.0,NYSE,2037184,2051410,-14226,56896.0,932189,825766,3544985,3444681,25578745.98000002,25047631.060000006
1900-01-01 14:17:32,LMA,TRADE,b,7112,8.0,NASDAQ,2044296,2051410,-7114,56896.0,2619908,2618915,3552097,3444681,25635641.98000002,25047631.060000006
1900-01-01 14:18:04,LMA,TRADE,b,7112,8.0,NASDAQ,2051408,2051410,-2,56896.0,2627020,2618915,3559209,3444681,25692537.98000002,25047631.060000006
1900-01-01 14:18:09,LMA,TRADE,t,7112,8.92,NASDAQ,2051408,2058522,-7114,63439.04,2627020,2626027,3559209,3451793,25692537.98000002,25111070.100000005
1900-01-01 14:18:12,LMA,TRADE,b,7112,8.92,NASDAQ,2058520,2058522,-2,63439.04,2634132,2626027,3566321,3451793,25755977.02000002,25111070.100000005
1900-01-01 14:18:47,I,TRADE,b,7112,2.12,NASDAQ,7112,0,7112,15077.44,2641244,2626027,3573433,3451793,25771054.46000002,25111070.100000005
1900-01-01 14:19:35,I,TRADE,t,7112,2.12,NASDAQ,7112,7112,0,15077.44,2641244,2633139,3573433,3458905,25771054.46000002,25126147.540000007
1900-01-01 14:20:26,LMA,TRADE,b,7112,8.9,NYSE,2065632,2058522,7110,63296.8,939301,825766,3580545,3458905,25834351.26000002,25126147.540000007
1900-01-01 14:21:04,LMA,TRADE,b,7112,8.9,NYSE,2072744,2058522,14222,63296.8,946413,825766,3587657,3458905,25897648.06000002,25126147.540000007
1900-01-01 14:21:23,LMA,TRADE,t,7112,8.9,NASDAQ,2072744,2065634,7110,63296.8,2641244,2640251,3587657,3466017,25897648.06000002,25189444.340000007
1900-01-01 14:21:24,LMA,TRADE,b,711,8.9,NYSE,2073455,2065634,7821,6327.900000000001,947124,825766,3588368,3466017,25903975.96000002,25189444.340000007
1900-01-01 14:22:17,LMA,TRADE,b,7112,8.9,NYSE,2080567,2065634,14933,63296.8,954236,825766,3595480,3466017,25967272.76000002,25189444.340000007
1900-01-01 14:22:28,LMA,TRADE,t,7112,8.9,NASDAQ,2080567,2072746,7821,63296.8,2641244,2647363,3595480,3473129,25967272.76000002,25252741.140000008
1900-01-01 14:22:43,LMA,TRADE,b,14224,8.9,NYSE,2094791,2072746,22045,126593.6,968460,825766,3609704,3473129,26093866.36000002,25252741.140000008
1900-01-01 14:23:16,LMA,TRADE,b,14224,8.9,NASDAQ,2109015,2072746,36269,126593.6,2655468,2647363,3623928,3473129,26220459.960000023,25252741.140000008
1900-01-01 14:24:13,LMA,TRADE,t,14224,8.9,NASDAQ,2109015,2086970,22045,126593.6,2655468,2661587,3623928,3487353,26220459.960000023,25379334.74000001
1900-01-01 14:25:10,LMA,TRADE,t,7823,8.9,NASDAQ,2109015,2094793,14222,69624.7,2655468,2669410,3623928,3495176,26220459.960000023,25448959.44000001
1900-01-01 14:26:10,LMA,TRADE,t,14224,8.9,NASDAQ,2109015,2109017,-2,126593.6,2655468,2683634,3623928,3509400,26220459.960000023,25575553.04000001
1900-01-01 14:26:47,S,TRADE,b,28449,4.17,NYSE,298708,270259,28449,118632.33,996909,825766,3652377,3509400,26339092.29000002,25575553.04000001
1900-01-01 14:27:25,S,TRADE,t,28449,4.17,NASDAQ,298708,298708,0,118632.33,2655468,2712083,3652377,3537849,26339092.29000002,25694185.37000001
1900-01-01 14:28:14,LMA,TRADE,t,7112,10.05,NYSE,2109015,2116129,-7114,71475.6,996909,832878,3652377,3544961,26339092.29000002,25765660.97000001
1900-01-01 14:28:33,LMA,TRADE,t,7112,10.05,NYSE,2109015,2123241,-14226,71475.6,996909,839990,3652377,3552073,26339092.29000002,25837136.57000001
1900-01-01 14:29:08,LMA,TRADE,t,7112,10.05,NASDAQ,2109015,2130353,-21338,71475.6,2655468,2719195,3652377,3559185,26339092.29000002,25908612.170000013
1900-01-01 14:29:21,LMA,TRADE,b,3982,10.04,NASDAQ,2112997,2130353,-17356,39979.28,2659450,2719195,3656359,3559185,26379071.570000023,25908612.170000013
1900-01-01 14:30:07,LMA,TRADE,b,7112,10.04,NASDAQ,2120109,2130353,-10244,71404.48,2666562,2719195,3663471,3559185,26450476.050000023,25908612.170000013
1900-01-01 14:30:34,LMA,TRADE,b,3129,10.04,NASDAQ,2123238,2130353,-7115,31415.159999999996,2669691,2719195,3666600,3559185,26481891.210000023,25908612.170000013
1900-01-01 14:31:13,LMA,TRADE,b,3982,10.04,NASDAQ,2127220,2130353,-3133,39979.28,2673673,2719195,3670582,3559185,26521870.490000024,25908612.170000013
1900-01-01 14:31:43,LMA,TRADE,b,3129,10.05,NYSE,2130349,2130353,-4,31446.45,1000038,839990,3673711,3559185,26553316.940000024,25908612.170000013
1900-01-01 14:32:33,LMA,TRADE,b,7112,4.45,NASDAQ,2137461,2130353,7108,31648.4,2680785,2719195,3680823,3559185,26584965.340000022,25908612.170000013
1900-01-01 14:32:45,LMA,TRADE,t,7112,4.46,NASDAQ,2137461,2137465,-4,31719.52,2680785,2726307,3680823,3566297,26584965.340000022,25940331.690000013
1900-01-01 14:33:24,LMA,TRADE,b,7112,4.45,NASDAQ,2144573,2137465,7108,31648.4,2687897,2726307,3687935,3566297,26616613.74000002,25940331.690000013
1900-01-01 14:33:44,LMA,TRADE,t,7112,4.46,NASDAQ,2144573,2144577,-4,31719.52,2687897,2733419,3687935,3573409,26616613.74000002,25972051.210000012
1900-01-01 14:34:14,LMA,TRADE,b,7112,4.45,NASDAQ,2151685,2144577,7108,31648.4,2695009,2733419,3695047,3573409,26648262.14000002,25972051.210000012
1900-01-01 14:34:20,LMA,TRADE,t,7112,4.46,NASDAQ,2151685,2151689,-4,31719.52,2695009,2740531,3695047,3580521,26648262.14000002,26003770.73000001
1900-01-01 14:34:53,LMA,TRADE,b,7112,4.45,NASDAQ,2158797,2151689,7108,31648.4,2702121,2740531,3702159,3580521,26679910.540000018,26003770.73000001
1900-01-01 14:35:06,LMA,TRADE,t,7112,4.46,NASDAQ,2158797,2158801,-4,31719.52,2702121,2747643,3702159,3587633,26679910.540000018,26035490.25000001
1900-01-01 14:35:48,LMA,TRADE,t,7112,4.78,NYSE,2158797,2165913,-7116,33995.36,1000038,847102,3702159,3594745,26679910.540000018,26069485.61000001
1900-01-01 14:36:20,LMA,TRADE,b,7112,4.78,NASDAQ,2165909,2165913,-4,33995.36,2709233,2747643,3709271,3594745,26713905.900000017,26069485.61000001
1900-01-01 14:36:34,LMA,TRADE,b,7112,10.75,NASDAQ,2173021,2165913,7108,76454.0,2716345,2747643,3716383,3594745,26790359.900000017,26069485.61000001
1900-01-01 14:37:11,LMA,TRADE,t,7112,10.75,NASDAQ,2173021,2173025,-4,76454.0,2716345,2754755,3716383,3601857,26790359.900000017,26145939.61000001
1900-01-01 14:37:45,LMA,TRADE,b,7112,7.05,NASDAQ,2180133,2173025,7108,50139.6,2723457,2754755,3723495,3601857,26840499.50000002,26145939.61000001
1900-01-01 14:38:18,LMA,TRADE,b,14224,7.05,NASDAQ,2194357,2173025,21332,100279.2,2737681,2754755,3737719,3601857,26940778.700000018,26145939.61000001
1900-01-01 14:38:54,LMA,TRADE,t,7112,7.06,NASDAQ,2194357,2180137,14220,50210.719999999994,2737681,2761867,3737719,3608969,26940778.700000018,26196150.33000001
1900-01-01 14:39:15,LMA,TRADE,t,13513,7.06,NASDAQ,2194357,2193650,707,95401.78,2737681,2775380,3737719,3622482,26940778.700000018,26291552.11000001
1900-01-01 14:39:16,LMA,TRADE,t,711,7.06,NASDAQ,2194357,2194361,-4,5019.66,2737681,2776091,3737719,3623193,26940778.700000018,26296571.77000001
1900-01-01 14:40:11,LMA,TRADE,b,7112,10.75,NASDAQ,2201469,2194361,7108,76454.0,2744793,2776091,3744831,3623193,27017232.700000018,26296571.77000001
1900-01-01 14:40:58,LMA,TRADE,t,7112,10.75,NASDAQ,2201469,2201473,-4,76454.0,2744793,2783203,3744831,3630305,27017232.700000018,26373025.77000001
1900-01-01 14:41:44,LMA,TRADE,b,21336,10.75,NASDAQ,2222805,2201473,21332,229362.0,2766129,2783203,3766167,3630305,27246594.700000018,26373025.77000001
1900-01-01 14:41:50,LMA,TRADE,t,21336,10.75,NASDAQ,2222805,2222809,-4,229362.0,2766129,2804539,3766167,3651641,27246594.700000018,26602387.77000001
1900-01-01 14:42:35,V,TRADE,b,14224,10.45,NASDAQ,14224,0,14224,148640.8,2780353,2804539,3780391,3651641,27395235.50000002,26602387.77000001
1900-01-01 14:42:37,V,TRADE,b,14224,10.45,NYSE,28448,0,28448,148640.8,1014262,847102,3794615,3651641,27543876.30000002,26602387.77000001
1900-01-01 14:42:47,V,TRADE,t,14224,10.45,NASDAQ,28448,14224,14224,148640.8,2780353,2818763,3794615,3665865,27543876.30000002,26751028.57000001
1900-01-01 14:43:29,V,TRADE,t,14224,10.45,NASDAQ,28448,28448,0,148640.8,2780353,2832987,3794615,3680089,27543876.30000002,26899669.370000012
1900-01-01 14:43:46,V,TRADE,b,14224,10.44,NASDAQ,42672,28448,14224,148498.56,2794577,2832987,3808839,3680089,27692374.860000018,26899669.370000012
1900-01-01 14:44:23,V,TRADE,t,14224,10.45,NASDAQ,42672,42672,0,148640.8,2794577,2847211,3808839,3694313,27692374.860000018,27048310.170000013
1900-01-01 14:44:25,LMA,TRADE,t,14224,1.04,NYSE,2222805,2237033,-14228,14792.960000000001,1014262,861326,3808839,3708537,27692374.860000018,27063103.130000014
1900-01-01 14:44:41,LMA,TRADE,t,14224,1.04,NYSE,2222805,2251257,-28452,14792.960000000001,1014262,875550,3808839,3722761,27692374.860000018,27077896.090000015
1900-01-01 14:44:46,LMA,TRADE,b,7112,1.04,NASDAQ,2229917,2251257,-21340,7396.4800000000005,2801689,2847211,3815951,3722761,27699771.34000002,27077896.090000015
1900-01-01 14:45:25,LMA,TRADE,b,7112,1.04,NASDAQ,2237029,2251257,-14228,7396.4800000000005,2808801,2847211,3823063,3722761,27707167.82000002,27077896.090000015
1900-01-01 14:45:43,LMA,TRADE,t,28449,1.04,NYSE,2237029,2279706,-42677,29586.960000000003,1014262,903999,3823063,3751210,27707167.82000002,27107483.050000016
1900-01-01 14:46:19,LMA,TRADE,t,35561,1.04,NASDAQ,2237029,2315267,-78238,36983.44,2808801,2882772,3823063,3786771,27707167.82000002,27144466.490000017
1900-01-01 14:47:14,LMA,TRADE,t,78235,1.04,NASDAQ,2237029,2393502,-156473,81364.40000000001,2808801,2961007,3823063,3865006,27707167.82000002,27225830.890000015
1900-01-01 14:48:03,LMA,TRADE,b,7112,1.04,NASDAQ,2244141,2393502,-149361,7396.4800000000005,2815913,2961007,3830175,3865006,27714564.30000002,27225830.890000015
1900-01-01 14:48:48,LMA,TRADE,b,7112,1.04,NASDAQ,2251253,2393502,-142249,7396.4800000000005,2823025,2961007,3837287,3865006,27721960.78000002,27225830.890000015
1900-01-01 14:48:53,LMA,TRADE,b,7112,1.04,NASDAQ,2258365,2393502,-135137,7396.4800000000005,2830137,2961007,3844399,3865006,27729357.26000002,27225830.890000015
1900-01-01 14:49:53,LMA,TRADE,b,21336,1.04,NASDAQ,2279701,2393502,-113801,22189.440000000002,2851473,2961007,3865735,3865006,27751546.70000002,27225830.890000015
1900-01-01 14:50:13,LMA,TRADE,b,7112,1.04,NASDAQ,2286813,2393502,-106689,7396.4800000000005,2858585,2961007,3872847,3865006,27758943.180000022,27225830.890000015
1900-01-01 14:50:26,LMA,TRADE,b,28449,1.04,NASDAQ,2315262,2393502,-78240,29586.960000000003,2887034,2961007,3901296,3865006,27788530.140000023,27225830.890000015
1900-01-01 14:51:06,LMA,TRADE,t,4765,1.04,NASDAQ,2315262,2398267,-83005,4955.6,2887034,2965772,3901296,3869771,27788530.140000023,27230786.490000017
1900-01-01 14:51:24,LMA,TRADE,t,16571,1.04,NASDAQ,2315262,2414838,-99576,17233.84,2887034,2982343,3901296,3886342,27788530.140000023,27248020.330000017
1900-01-01 14:51:28,LMA,TRADE,b,7112,1.04,NASDAQ,2322374,2414838,-92464,7396.4800000000005,2894146,2982343,3908408,3886342,27795926.620000023,27248020.330000017
1900-01-01 14:52:20,LMA,TRADE,b,7112,1.04,NASDAQ,2329486,2414838,-85352,7396.4800000000005,2901258,2982343,3915520,3886342,27803323.100000024,27248020.330000017
1900-01-01 14:52:26,LMA,TRADE,b,7112,1.04,NASDAQ,2336598,2414838,-78240,7396.4800000000005,2908370,2982343,3922632,3886342,27810719.580000024,27248020.330000017
1900-01-01 14:52:32,LMA,TRADE,b,7112,1.04,NASDAQ,2343710,2414838,-71128,7396.4800000000005,2915482,2982343,3929744,3886342,27818116.060000025,27248020.330000017
1900-01-01 14:53:20,LMA,TRADE,b,7112,1.04,NASDAQ,2350822,2414838,-64016,7396.4800000000005,2922594,2982343,3936856,3886342,27825512.540000025,27248020.330000017
1900-01-01 14:53:21,LMA,TRADE,b,7112,1.04,NASDAQ,2357934,2414838,-56904,7396.4800000000005,2929706,2982343,3943968,3886342,27832909.020000026,27248020.330000017
1900-01-01 14:53:38,LMA,TRADE,b,14224,1.04,NASDAQ,2372158,2414838,-42680,14792.960000000001,2943930,2982343,3958192,3886342,27847701.980000027,27248020.330000017
1900-01-01 14:53:49,LMA,TRADE,b,42673,1.04,NASDAQ,2414831,2414838,-7,44379.92,2986603,2982343,4000865,3886342,27892081.90000003,27248020.330000017
1900-01-01 14:54:02,LMA,TRADE,t,49786,1.04,NYSE,2414831,2464624,-49793,51777.44,1014262,953785,4000865,3936128,27892081.90000003,27299797.77000002
1900-01-01 14:54:40,LMA,TRADE,t,14224,1.04,NYSE,2414831,2478848,-64017,14792.960000000001,1014262,968009,4000865,3950352,27892081.90000003,27314590.73000002
1900-01-01 14:55:34,LMA,TRADE,t,355,1.04,NYSE,2414831,2479203,-64372,369.2,1014262,968364,4000865,3950707,27892081.90000003,27314959.93000002
1900-01-01 14:55:59,LMA,TRADE,t,6756,1.04,NYSE,2414831,2485959,-71128,7026.240000000001,1014262,975120,4000865,3957463,27892081.90000003,27321986.170000017
1900-01-01 14:56:36,LMA,TRADE,t,28449,1.04,NYSE,2414831,2514408,-99577,29586.960000000003,1014262,1003569,4000865,3985912,27892081.90000003,27351573.130000018
1900-01-01 14:57:35,LMA,TRADE,t,35561,1.04,NASDAQ,2414831,2549969,-135138,36983.44,2986603,3017904,4000865,4021473,27892081.90000003,27388556.57000002
